CustomerID,SaleDate,SaleNum,Code,Item Description,Quantity,UnitPrice,Country
13983.0,1/17/2011 14:51,541371,21195,PINK  HONEYCOMB PAPER BALL ,5,2.1,United Kingdom
14006.0,4/12/2011 16:17,549902,22606,WOODEN SKITTLES GARDEN SET,1,15.95,United Kingdom
14030.0,9/11/2011 15:52,566298,22423,REGENCY CAKESTAND 3 TIER,1,12.75,United Kingdom
14030.0,11/21/2011 16:48,577794,23378,PACK OF 12 50'S CHRISTMAS TISSUES,5,0.39,United Kingdom
14034.0,11/17/2011 14:02,577051,22151,PLACE SETTING WHITE HEART,1,0.42,United Kingdom
14034.0,11/17/2011 14:02,577051,20733,GOLD MINI TAPE MEASURE ,1,0.85,United Kingdom
14040.0,1/12/2011 14:57,540975,21524,DOORMAT SPOTTY HOME SWEET HOME,3,7.95,United Kingdom
14040.0,8/14/2011 12:03,563205,23000,TRAVEL CARD WALLET TRANSPORT,5,0.42,United Kingdom
14044.0,7/17/2011 13:32,560260,20723,STRAWBERRY CHARLOTTE BAG,1,0.85,United Kingdom
14044.0,7/17/2011 13:32,560260,22961,JAM MAKING SET PRINTED,1,1.45,United Kingdom
14044.0,11/13/2011 12:05,575955,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,1.25,United Kingdom
14049.0,5/23/2011 11:07,554151,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,6.25,United Kingdom
14052.0,11/20/2011 12:30,577500,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,0.83,United Kingdom
14056.0,11/24/2011 13:25,578510,23236,STORAGE TIN VINTAGE DOILY ,1,2.89,United Kingdom
14056.0,5/6/2011 16:54,552239,48184,DOORMAT ENGLISH ROSE ,1,7.95,United Kingdom
14056.0,7/4/2011 15:29,558888,22852,DOG BOWL VINTAGE CREAM,3,4.25,United Kingdom
14056.0,3/31/2011 15:43,548511,23052,RECYCLED ACAPULCO MAT TURQUOISE,3,8.25,United Kingdom
14056.0,2/28/2011 15:19,545188,22692,DOORMAT WELCOME TO OUR HOME,1,7.95,United Kingdom
14056.0,5/11/2011 13:16,552824,22840,ROUND CAKE TIN VINTAGE RED,1,7.95,United Kingdom
14056.0,7/4/2011 15:29,558888,22899,CHILDREN'S APRON DOLLY GIRL ,1,2.1,United Kingdom
14068.0,1/23/2011 16:02,541862,22113,GREY HEART HOT WATER BOTTLE,1,3.75,United Kingdom
14071.0,12/6/2011 12:12,580876,22757,LARGE RED BABUSHKA NOTEBOOK ,1,0.39,United Kingdom
14071.0,11/20/2011 14:07,577535,22456,NATURAL SLATE CHALKBOARD LARGE ,1,4.95,United Kingdom
14071.0,11/20/2011 14:07,577535,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,0.42,United Kingdom
14071.0,10/28/2011 16:45,573311,22120,WELCOME  WOODEN BLOCK LETTERS,1,9.95,United Kingdom
14071.0,12/6/2011 12:12,580876,21452,TOADSTOOL MONEY BOX,3,2.95,United Kingdom
14076.0,8/2/2011 15:19,562106,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,0.85,United Kingdom
14078.0,8/30/2011 12:16,564821,22561,WOODEN SCHOOL COLOURING SET,3,1.65,United Kingdom
14081.0,2/10/2011 16:17,543631,22196,SMALL HEART MEASURING SPOONS,7,0.85,United Kingdom
14085.0,3/9/2011 14:30,546121,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,4.95,United Kingdom
14085.0,7/21/2011 13:48,560862,82600,NO SINGING METAL SIGN,1,2.1,United Kingdom
14088.0,1/21/2011 13:07,541789,22838,3 TIER CAKE TIN RED AND CREAM,9,12.75,United Kingdom
14088.0,6/2/2011 17:50,555400,23064,CINDERELLA CHANDELIER ,1,49.95,United Kingdom
14089.0,10/14/2011 10:38,571178,22083,PAPER CHAIN KIT RETROSPOT,1,2.95,United Kingdom
14093.0,11/27/2011 16:27,579002,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,4.95,United Kingdom
14096.0,10/24/2011 17:07,572552,22446,PIN CUSHION BABUSHKA PINK,1,2.46,United Kingdom
14096.0,10/24/2011 17:07,572552,22928,YELLOW GIANT GARDEN THERMOMETER,1,12.46,United Kingdom
14096.0,9/13/2011 12:32,566566,23096,PETIT TRAY CHIC,1,3.29,United Kingdom
14096.0,10/10/2011 17:12,570488,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,4.13,United Kingdom
14096.0,11/10/2011 12:37,575607,21985,PACK OF 12 HEARTS DESIGN TISSUES ,3,0.83,United Kingdom
14096.0,9/21/2011 14:40,567656,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,10.79,United Kingdom
14096.0,12/5/2011 17:17,580727,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,1.63,United Kingdom
14096.0,11/28/2011 15:54,579196,22472,TV DINNER TRAY DOLLY GIRL,1,10.79,United Kingdom
14096.0,11/23/2011 13:39,578270,21056,DOCTOR'S BAG SOFT TOY,3,16.63,United Kingdom
14096.0,10/10/2011 17:12,570488,23217,LAUREL HEART ANTIQUE SILVER,1,2.46,United Kingdom
14096.0,11/14/2011 15:27,576339,22630,DOLLY GIRL LUNCH BOX,1,4.13,United Kingdom
14096.0,11/23/2011 13:39,578270,22738,RIBBON REEL SNOWY VILLAGE,3,3.29,United Kingdom
14096.0,11/28/2011 15:54,579196,22081,RIBBON REEL FLORA + FAUNA ,1,3.29,United Kingdom
14096.0,10/10/2011 17:12,570488,22274,FELTCRAFT DOLL EMILY,1,5.79,United Kingdom
14096.0,11/28/2011 15:54,579196,21147,JINGLE BELLS TREE DECORATION,7,2.46,United Kingdom
14096.0,10/31/2011 14:09,573576,22703,PINK CAT BOWL,3,1.63,United Kingdom
14096.0,9/26/2011 15:28,568346,20679,EDWARDIAN PARASOL RED,1,12.46,United Kingdom
14096.0,10/31/2011 14:09,573576,22960,JAM MAKING SET WITH JARS,1,8.29,United Kingdom
14096.0,11/14/2011 15:27,576339,22556,PLASTERS IN TIN CIRCUS PARADE ,1,3.29,United Kingdom
14096.0,12/5/2011 17:17,580727,21873,IF YOU CAN'T STAND THE HEAT MUG,1,3.29,United Kingdom
14096.0,11/14/2011 15:27,576339,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2.46,United Kingdom
14096.0,11/14/2011 15:27,576339,22938,CUPCAKE LACE PAPER SET 6,1,4.13,United Kingdom
14096.0,10/17/2011 13:31,571441,22835,HOT WATER BOTTLE I AM SO POORLY,1,9.13,United Kingdom
14096.0,10/10/2011 17:12,570488,21411,GINGHAM HEART  DOORSTOP RED,1,8.29,United Kingdom
14096.0,10/10/2011 17:12,570488,21356,TOAST ITS - FAIRY FLOWER,1,2.46,United Kingdom
14096.0,11/23/2011 13:39,578270,22311,OFFICE MUG WARMER BLACK+SILVER ,3,5.79,United Kingdom
14096.0,12/5/2011 17:17,580727,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,5.79,United Kingdom
14096.0,10/31/2011 14:09,573576,23224,CHERUB HEART DECORATION GOLD,1,1.63,United Kingdom
14096.0,10/24/2011 17:07,572552,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2.46,United Kingdom
14096.0,10/10/2011 17:12,570488,22595,GINGHAM HEART DECORATION,5,1.63,United Kingdom
14096.0,9/21/2011 14:40,567656,22457,NATURAL SLATE HEART CHALKBOARD ,15,5.79,United Kingdom
14096.0,9/26/2011 15:28,568346,21935,SUKI  SHOULDER BAG,1,1.63,United Kingdom
14096.0,9/26/2011 15:28,568346,23159,SET OF 5 PANCAKE DAY MAGNETS,1,4.13,United Kingdom
14096.0,12/5/2011 17:17,580727,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2.46,United Kingdom
14096.0,11/10/2011 12:37,575607,21901,"KEY FOB , BACK DOOR ",1,1.63,United Kingdom
14096.0,10/10/2011 17:12,570488,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,10.79,United Kingdom
14096.0,11/14/2011 15:27,576339,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,16.63,United Kingdom
14096.0,10/17/2011 13:31,571441,22560,TRADITIONAL MODELLING CLAY,1,2.46,United Kingdom
14096.0,10/24/2011 17:07,572552,22600,CHRISTMAS RETROSPOT STAR WOOD,1,1.63,United Kingdom
14096.0,11/28/2011 15:54,579196,22273,FELTCRAFT DOLL MOLLY,1,5.79,United Kingdom
14096.0,10/10/2011 17:12,570488,21993,FLORAL FOLK STATIONERY SET,5,2.46,United Kingdom
14096.0,11/28/2011 15:54,579196,47480,HANGING PHOTO CLIP ROPE LADDER,1,3.29,United Kingdom
14096.0,11/23/2011 13:39,578270,82567,"AIRLINE LOUNGE,METAL SIGN",3,1.63,United Kingdom
14096.0,9/26/2011 15:28,568346,22597,MUSICAL ZINC HEART DECORATION ,1,1.63,United Kingdom
14096.0,10/31/2011 14:09,573576,22464,HANGING METAL HEART LANTERN,1,3.29,United Kingdom
14096.0,11/10/2011 12:37,575607,22663,JUMBO BAG DOLLY GIRL DESIGN,1,4.13,United Kingdom
14105.0,4/14/2011 17:58,550183,21495,SKULLS AND CROSSBONES WRAP,25,0.42,United Kingdom
14128.0,3/29/2011 10:49,548005,21499,BLUE POLKADOT WRAP,25,0.42,United Kingdom
14156.0,4/17/2011 10:17,550302,21539,RED RETROSPOT BUTTER DISH,3,4.95,EIRE
14156.0,2/15/2011 14:49,544074,85059,FRENCH ENAMEL WATER BASIN,1,3.75,EIRE
14156.0,9/6/2011 12:38,565748,22623,BOX OF VINTAGE JIGSAW BLOCKS ,9,5.95,EIRE
14159.0,6/23/2011 11:51,557858,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,4.95,United Kingdom
14159.0,10/30/2011 11:55,573340,22355,CHARLOTTE BAG SUKI DESIGN,5,0.85,United Kingdom
14173.0,5/4/2011 14:03,551844,21742,LARGE ROUND WICKER PLATTER ,1,5.95,United Kingdom
14176.0,2/15/2011 12:56,544058,22380,TOY TIDY SPACEBOY  ,5,2.1,United Kingdom
14178.0,10/30/2011 12:48,573359,22097,SWALLOW SQUARE TISSUE BOX,1,0.39,United Kingdom
14178.0,10/4/2011 12:39,569474,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2.95,United Kingdom
14189.0,2/24/2011 12:22,544895,21754,HOME BUILDING BLOCK WORD,3,5.95,United Kingdom
14193.0,10/3/2011 9:34,569242,23298,SPOTTY BUNTING,3,4.95,United Kingdom
14204.0,12/7/2011 13:38,581142,21012,ANTIQUE ALL GLASS CANDLESTICK,1,2.1,United Kingdom
14215.0,11/28/2011 12:19,579125,22580,ADVENT CALENDAR GINGHAM SACK,3,5.95,United Kingdom
14217.0,12/8/2010 13:28,537809,21624,VINTAGE UNION JACK DOORSTOP,3,5.95,United Kingdom
14217.0,11/15/2011 17:11,576622,22379,RECYCLING BAG RETROSPOT ,5,2.1,United Kingdom
14227.0,2/28/2011 12:27,545150,22377,BOTTLE BAG RETROSPOT ,5,2.1,United Kingdom
14229.0,10/19/2011 10:04,571735,48184,DOORMAT ENGLISH ROSE ,5,8.25,United Kingdom
14231.0,2/24/2011 11:55,544888,21485,RETROSPOT HEART HOT WATER BOTTLE,3,4.95,United Kingdom
14234.0,10/13/2011 13:58,571054,21810,CHRISTMAS HANGING STAR WITH BELL,1,0.39,United Kingdom
14234.0,10/13/2011 13:58,571054,23517,EMBROIDERED RIBBON REEL REBECCA ,1,2.89,United Kingdom
14234.0,10/13/2011 13:58,571054,21990,MODERN FLORAL STATIONERY SET,1,1.25,United Kingdom
14250.0,9/11/2011 13:44,566271,23356,LOVE HOT WATER BOTTLE,3,5.95,United Kingdom
14286.0,4/11/2011 8:16,549577,23233,WRAP POPPIES  DESIGN,25,0.42,United Kingdom
14298.0,1/25/2011 10:56,542001,22503,CABIN BAG VINTAGE PAISLEY,3,12.75,Germany
14344.0,12/6/2010 11:58,537332,84880,WHITE WIRE EGG HOLDER,3,5.95,Germany
14362.0,11/17/2011 15:08,577076,85089,CANDY SPOT BUNNY,1,2.95,Germany
14367.0,5/11/2011 14:49,552848,21733,RED HANGING HEART T-LIGHT HOLDER,3,2.95,Germany
14375.0,6/7/2011 13:44,555853,82551,LAUNDRY 15C METAL SIGN,1,1.45,Germany
14382.0,11/13/2011 16:18,576076,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,15.95,Germany
14395.0,12/7/2011 14:34,581164,21903,MAN FLU METAL SIGN,3,2.1,Germany
14410.0,3/28/2011 12:13,547906,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,4.95,Germany
14415.0,9/2/2011 15:56,565388,23335,EGG FRYING PAN IVORY ,1,2.08,Germany
14419.0,11/1/2011 11:29,573808,22940,FELTCRAFT CHRISTMAS FAIRY,3,4.25,Germany
14419.0,11/29/2011 11:22,579293,22563,HAPPY STENCIL CRAFT,3,1.25,Germany
14419.0,9/27/2011 11:27,568428,22563,HAPPY STENCIL CRAFT,3,1.25,Germany
14428.0,11/3/2011 16:30,574304,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,4.95,Germany
14432.0,10/23/2011 15:29,572309,23074,EMBOSSED HEART TRINKET BOX,1,2.08,Germany
14432.0,10/2/2011 15:49,569236,22993,SET OF 4 PANTRY JELLY MOULDS,1,1.25,Germany
14446.0,4/7/2011 12:10,549250,20755,BLUE PAISLEY POCKET BOOK,3,0.85,Germany
14446.0,11/11/2011 12:02,575843,23508,MINI PLAYING CARDS DOLLY GIRL ,1,0.42,Germany
14446.0,9/20/2011 12:35,567462,22776,SWEETHEART 3 TIER CAKE STAND ,1,9.95,Germany
14446.0,11/11/2011 12:02,575843,23582,VINTAGE DOILY JUMBO BAG RED ,1,2.08,Germany
14446.0,9/20/2011 12:35,567462,23321,SMALL WHITE HEART OF WICKER,3,1.65,Germany
14449.0,10/6/2011 13:29,569843,21329,DINOSAURS  WRITING SET ,1,1.65,Germany
14452.0,9/7/2011 11:32,565835,23329,DECORATIVE WICKER HEART LARGE,3,1.65,Germany
14456.0,10/30/2011 12:53,573361,21159,MOODY BOY  DOOR HANGER ,1,0.39,Germany
14456.0,12/4/2011 13:59,580513,23491,VINTAGE JINGLE BELLS HEART,1,8.25,Germany
14456.0,9/11/2011 15:24,566290,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,1.65,Germany
14456.0,9/11/2011 15:24,566290,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2.08,Germany
14456.0,7/31/2011 15:00,561894,22350,ILLUSTRATED CAT BOWL ,1,2.55,Germany
14456.0,11/17/2011 17:18,577106,23080,RED METAL BOX TOP SECRET,1,8.25,Germany
14456.0,7/31/2011 15:00,561894,22659,LUNCH BOX I LOVE LONDON,1,1.95,Germany
14456.0,12/4/2011 13:59,580513,20718,RED RETROSPOT SHOPPER BAG,1,1.25,Germany
14456.0,7/31/2011 15:00,561894,22303,COFFEE MUG APPLES DESIGN,1,2.55,Germany
14462.0,2/4/2011 13:30,543235,21454,PAINTED PINK RABBIT ,3,0.85,Germany
14465.0,4/7/2011 12:29,549257,22398,MAGNETS PACK OF 4 SWALLOWS,1,1.25,Germany
14470.0,2/25/2011 11:56,544998,22842,BISCUIT TIN VINTAGE RED,1,6.75,Germany
14472.0,7/10/2011 12:23,559537,23067,HANGING ENGRAVED METAL HEART,3,4.15,Germany
14472.0,3/27/2011 12:06,547850,82599,FANNY'S REST STOPMETAL SIGN,1,2.1,Germany
14472.0,1/9/2011 11:34,540511,21361,LOVE LARGE WOOD LETTERS ,1,12.75,Germany
14487.0,9/11/2011 13:51,566272,23215,JINGLE BELL HEART ANTIQUE SILVER,9,2.08,Germany
14499.0,11/13/2011 13:01,575972,85178,VICTORIAN SEWING KIT,1,1.25,Germany
14499.0,3/6/2011 11:55,545685,20724,RED RETROSPOT CHARLOTTE BAG,1,0.85,Germany
14502.0,7/13/2011 13:14,559902,21391,FRENCH LAVENDER SCENT HEART,3,0.75,Germany
14502.0,4/19/2011 12:22,550610,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,9,9.95,Germany
14502.0,11/6/2011 14:45,574722,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,6.75,Germany
14502.0,11/6/2011 14:45,574722,23499,SET 12 VINTAGE DOILY CHALK ,3,0.42,Germany
14504.0,4/10/2011 16:01,549573,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,Germany
14505.0,5/10/2011 12:53,552624,21577,SAVE THE PLANET COTTON TOTE BAG,3,2.25,Germany
14505.0,3/16/2011 15:45,546774,23050,RECYCLED ACAPULCO MAT GREEN,1,8.25,Germany
14505.0,5/10/2011 12:53,552624,23209,LUNCH BAG DOILEY PATTERN ,3,1.65,Germany
14505.0,11/22/2011 15:45,578068,22667,RECIPE BOX RETROSPOT ,1,2.95,Germany
14505.0,8/22/2011 14:38,564061,20727,LUNCH BAG  BLACK SKULL.,3,1.65,Germany
14506.0,10/4/2011 14:42,569524,21351,CINAMMON & ORANGE WREATH,1,6.75,Germany
14506.0,10/4/2011 14:42,569524,23265,SET OF 3 WOODEN TREE DECORATIONS,1,1.25,Germany
14506.0,10/4/2011 14:42,569524,23222,CHRISTMAS TREE HANGING GOLD,1,0.83,Germany
14506.0,10/4/2011 14:42,569524,22796,PHOTO FRAME 3 CLASSIC HANGING,1,9.95,Germany
14506.0,10/4/2011 14:42,569524,22697,GREEN REGENCY TEACUP AND SAUCER,1,2.95,Germany
14506.0,11/22/2011 13:02,578016,22271,FELTCRAFT DOLL ROSIE,1,2.95,Germany
14508.0,9/11/2011 11:29,566240,23091,ZINC HERB GARDEN CONTAINER,1,6.25,Germany
14515.0,5/5/2011 12:13,551954,84879,ASSORTED COLOUR BIRD ORNAMENT,27,1.69,Germany
14524.0,4/17/2011 12:53,550322,21931,JUMBO STORAGE BAG SUKI,13,2.08,Germany
14524.0,3/3/2011 12:41,545523,48188,DOORMAT WELCOME PUPPIES,1,7.95,Germany
14525.0,12/13/2010 17:40,538683,22737,RIBBON REEL CHRISTMAS PRESENT ,1,1.65,Germany
14525.0,10/27/2011 15:49,573116,23211,RED ROCKING HORSE HAND PAINTED,1,1.25,Germany
14525.0,1/17/2011 13:21,541288,85144,JARDIN ETCHED GLASS CHEESE DISH,1,7.25,Germany
14525.0,6/7/2011 12:34,555835,21987,PACK OF 6 SKULL PAPER CUPS,1,0.65,Germany
14527.0,8/9/2011 16:27,562840,22980,PANTRY SCRUBBING BRUSH,1,1.65,Germany
14527.0,10/13/2011 13:00,571041,21258,VICTORIAN SEWING BOX LARGE,1,12.75,Germany
14527.0,10/13/2011 13:00,571041,22841,ROUND CAKE TIN VINTAGE GREEN,1,7.95,Germany
14527.0,11/11/2011 12:24,575855,21624,VINTAGE UNION JACK DOORSTOP,1,5.95,Germany
14527.0,3/24/2011 12:32,547654,22685,FRENCH BLUE METAL DOOR SIGN 0,1,1.25,Germany
14527.0,8/24/2011 12:11,564304,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,Germany
14527.0,8/3/2011 12:31,562201,23298,SPOTTY BUNTING,1,4.95,Germany
14529.0,10/10/2011 15:27,570455,21258,VICTORIAN SEWING BOX LARGE,1,12.75,United Kingdom
14529.0,9/23/2011 13:48,568066,22731,3D CHRISTMAS STAMPS STICKERS ,1,1.25,United Kingdom
14530.0,3/22/2011 11:05,547273,22147,FELTCRAFT BUTTERFLY HEARTS,3,1.45,United Kingdom
14532.0,4/17/2011 13:05,550326,22090,PAPER BUNTING RETROSPOT,1,2.95,United Kingdom
14534.0,10/5/2011 12:49,569651,22735,RIBBON REEL SOCKS AND MITTENS,5,1.65,United Kingdom
14534.0,3/9/2011 11:05,546079,23193,BUFFALO BILL TREASURE BOOK BOX,1,2.25,United Kingdom
14534.0,6/23/2011 14:11,557892,48184,DOORMAT ENGLISH ROSE ,1,7.95,United Kingdom
14535.0,8/4/2011 15:04,562377,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3,1.65,United Kingdom
14535.0,4/5/2011 12:50,548987,22913,RED COAT RACK PARIS FASHION,1,4.95,United Kingdom
14540.0,9/25/2011 12:34,568163,22201,FRYING PAN BLUE POLKADOT,1,4.25,United Kingdom
14541.0,1/24/2011 14:16,541974,22208,WOOD STAMP SET THANK YOU,1,1.65,United Kingdom
14546.0,9/23/2011 13:11,568060,23206,LUNCH BAG APPLE DESIGN,1,1.65,United Kingdom
14546.0,4/5/2011 12:37,548984,22726,ALARM CLOCK BAKELIKE GREEN,1,3.75,United Kingdom
14549.0,2/1/2011 13:47,542895,22467,GUMBALL COAT RACK,1,2.55,United Kingdom
14551.0,5/19/2011 18:21,553907,23111,PARISIENNE SEWING BOX,1,12.5,United Kingdom
14553.0,1/4/2011 15:40,540095,22196,SMALL HEART MEASURING SPOONS,3,0.85,United Kingdom
14554.0,11/16/2011 13:25,576779,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,United Kingdom
14562.0,11/10/2011 10:49,575517,22865,HAND WARMER OWL DESIGN,1,2.1,United Kingdom
14562.0,6/9/2011 19:55,556279,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,3.25,United Kingdom
14562.0,7/14/2011 11:30,559981,22919,HERB MARKER MINT,1,0.65,United Kingdom
14572.0,8/21/2011 13:46,563917,22197,POPCORN HOLDER,11,0.85,United Kingdom
14572.0,1/19/2011 17:23,541604,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,1.25,United Kingdom
14573.0,12/2/2010 19:59,536846,20974,12 PENCILS SMALL TUBE SKULL,1,0.65,United Kingdom
14573.0,12/2/2010 19:59,536846,22443,GROW YOUR OWN HERBS SET OF 3,1,7.95,United Kingdom
14573.0,2/25/2011 17:25,545036,21110,LARGE CAKE TOWEL PINK SPOTS,1,6.75,United Kingdom
14573.0,5/23/2011 11:52,554163,22176,BLUE OWL SOFT TOY,1,2.95,United Kingdom
14577.0,6/29/2011 11:46,558420,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,1.65,United Kingdom
14581.0,11/23/2011 12:39,578247,48129,DOORMAT TOPIARY,1,8.25,United Kingdom
14585.0,10/20/2011 14:33,572088,23247,BISCUIT TIN 50'S CHRISTMAS,1,2.89,United Kingdom
14587.0,3/25/2011 11:44,547786,22521,CHILDS GARDEN TROWEL PINK,1,0.85,United Kingdom
14587.0,3/11/2011 14:15,546392,21213,PACK OF 72 SKULL CAKE CASES,1,0.55,United Kingdom
14587.0,1/12/2011 13:16,540953,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,0.85,United Kingdom
14587.0,3/11/2011 14:15,546392,21363,HOME SMALL WOOD LETTERS,1,4.95,United Kingdom
14587.0,1/12/2011 13:16,540953,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,0.85,United Kingdom
14591.0,11/24/2011 13:56,578519,21931,JUMBO STORAGE BAG SUKI,1,2.08,United Kingdom
14591.0,5/10/2011 14:09,552652,21563,RED HEART SHAPE LOVE BUCKET ,1,2.95,United Kingdom
14592.0,11/4/2011 16:35,574573,23177,TREASURE ISLAND BOOK BOX,1,2.25,United Kingdom
14592.0,11/4/2011 16:35,574573,21135,VICTORIAN  METAL POSTCARD SPRING,3,1.69,United Kingdom
14593.0,5/25/2011 11:14,554603,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,1.65,United Kingdom
14593.0,5/25/2011 11:21,554617,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,1.65,United Kingdom
14600.0,2/7/2011 9:48,543285,22456,NATURAL SLATE CHALKBOARD LARGE ,3,4.95,United Kingdom
14606.0,9/14/2011 13:31,566730,21684,SMALL MEDINA STAMPED METAL BOWL ,1,0.85,United Kingdom
14606.0,5/29/2011 14:18,554994,22998,TRAVEL CARD WALLET KEEP CALM,1,0.42,United Kingdom
14606.0,4/11/2011 15:25,549720,22433,WATERING CAN GREEN DINOSAUR,1,1.95,United Kingdom
14606.0,9/19/2011 11:59,567292,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2.08,United Kingdom
14606.0,1/12/2011 13:19,540954,22483,RED GINGHAM TEDDY BEAR ,1,2.95,United Kingdom
14606.0,11/14/2011 12:18,576201,22545,MINI JIGSAW BUNNIES,1,0.42,United Kingdom
14606.0,1/12/2011 13:19,540954,22424,ENAMEL BREAD BIN CREAM,1,12.75,United Kingdom
14606.0,6/7/2011 10:55,555746,21718,RED METAL BEACH SPADE ,1,1.25,United Kingdom
14606.0,7/5/2011 11:32,558991,21531,RED RETROSPOT SUGAR JAM BOWL,1,2.55,United Kingdom
14606.0,4/4/2011 14:41,548870,20726,LUNCH BAG WOODLAND,1,1.65,United Kingdom
14606.0,4/26/2011 12:07,551058,21257,VICTORIAN SEWING BOX MEDIUM,1,7.95,United Kingdom
14606.0,4/4/2011 14:41,548870,22494,EMERGENCY FIRST AID TIN ,1,1.25,United Kingdom
14606.0,3/21/2011 12:53,547199,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,1.25,United Kingdom
14606.0,4/11/2011 15:25,549720,22427,ENAMEL FLOWER JUG CREAM,1,5.95,United Kingdom
14606.0,10/20/2011 12:57,572063,23169,CLASSIC GLASS COOKIE JAR,5,4.15,United Kingdom
14606.0,11/30/2011 14:00,579689,21039,RED RETROSPOT SHOPPING BAG,1,2.55,United Kingdom
14606.0,2/1/2011 11:16,542800,85054,FRENCH ENAMEL POT W LID,1,2.95,United Kingdom
14606.0,12/6/2011 12:56,580903,22190,LOCAL CAFE MUG,1,0.39,United Kingdom
14606.0,3/16/2011 11:41,546732,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,1.49,United Kingdom
14606.0,3/10/2011 13:58,546249,21714,CITRONELLA CANDLE GARDEN POT,5,1.25,United Kingdom
14606.0,8/26/2011 11:19,564573,23002,TRAVEL CARD WALLET SKULLS,1,0.42,United Kingdom
14606.0,4/4/2011 14:41,548870,21948,SET OF 6 CAKE CHOPSTICKS,1,1.25,United Kingdom
14606.0,4/27/2011 11:12,551194,21888,BINGO SET,1,3.75,United Kingdom
14606.0,10/10/2011 12:35,570380,20749,ASSORTED COLOUR MINI CASES,1,7.95,United Kingdom
14606.0,8/26/2011 11:19,564573,48111,DOORMAT 3 SMILEY CATS,1,7.95,United Kingdom
14618.0,11/29/2011 8:41,579260,23444,Next Day Carriage,1,15.0,United Kingdom
14629.0,10/23/2011 16:13,572317,23553,LANDMARK FRAME CAMDEN TOWN ,1,12.5,United Kingdom
14629.0,10/23/2011 16:13,572317,23554,LANDMARK FRAME OXFORD STREET,1,12.5,United Kingdom
14639.0,10/18/2011 15:05,571701,21407,BROWN CHECK CAT DOORSTOP ,3,4.25,United Kingdom
14646.0,10/6/2011 9:11,569720,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,1.25,Netherlands
14646.0,10/6/2011 9:11,569720,23502,PLAYING CARDS VINTAGE DOILEY ,1,1.25,Netherlands
14646.0,8/9/2011 13:50,562789,23346,SPACEBOY BEAKER,1,1.25,Netherlands
14649.0,9/28/2011 15:42,568710,22766,PHOTO FRAME CORNICE,3,2.95,United Kingdom
14653.0,12/8/2011 13:45,581402,23570,TRADITIONAL PICK UP STICKS GAME ,3,1.25,United Kingdom
14653.0,11/7/2011 13:18,574878,23183,MOTHER'S KITCHEN SPOON REST ,1,3.75,United Kingdom
14657.0,3/2/2011 16:17,545441,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,2.1,United Kingdom
14657.0,1/17/2011 15:19,541406,22262,FELT EGG COSY CHICKEN,5,0.85,United Kingdom
14659.0,1/28/2011 12:43,542526,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,3.75,United Kingdom
14662.0,11/11/2011 12:13,575851,23319,BOX OF 6 MINI 50'S CRACKERS,1,2.49,United Kingdom
